Chromosome,Start,B
3R,26338001,0.845289
3R,26339001,0.844969
3R,26340001,0.840829
3R,26341001,0.840497
3R,26342001,0.840154
3R,26343001,0.839798
3R,26344001,0.839444
3R,26345001,0.839233
3R,26346001,0.839128
3R,26347001,0.839013
3R,26348001,0.838885
3R,26349001,0.838767
3R,26350001,0.838714
3R,26351001,0.838680
3R,26352001,0.838633
3R,26353001,0.838572
3R,26354001,0.838498
3R,26355001,0.838414
3R,26356001,0.838400
3R,26357001,0.838451
3R,26358001,0.838492
3R,26359001,0.838519
3R,26360001,0.834789
3R,26361001,0.834886
3R,26362001,0.835099
3R,26363001,0.835308
3R,26364001,0.835504
3R,26365001,0.835688
3R,26366001,0.835860
3R,26367001,0.836022
3R,26368001,0.836172
3R,26369001,0.836312
3R,26370001,0.836441
3R,26371001,0.836561
3R,26372001,0.836670
3R,26373001,0.836769
3R,26374001,0.836859
3R,26375001,0.836939
3R,26376001,0.837010
3R,26377001,0.837071
3R,26378001,0.837123
3R,26379001,0.837167
3R,26380001,0.833726
3R,26381001,0.833604
3R,26382001,0.833470
3R,26383001,0.833325
3R,26384001,0.833168
3R,26385001,0.832999
3R,26386001,0.832819
3R,26387001,0.832626
3R,26388001,0.832421
3R,26389001,0.832203
3R,26390001,0.831973
3R,26391001,0.831730
3R,26392001,0.831474
3R,26393001,0.831205
3R,26394001,0.830922
3R,26395001,0.830625
3R,26396001,0.830314
3R,26397001,0.829989
3R,26398001,0.829648
3R,26399001,0.829292
3R,26400001,0.827218
3R,26401001,0.826671
3R,26402001,0.826153
3R,26403001,0.825806
3R,26404001,0.825563
3R,26405001,0.825309
3R,26406001,0.825034
3R,26407001,0.824738
3R,26408001,0.824422
3R,26409001,0.824085
3R,26410001,0.823727
3R,26411001,0.823347
3R,26412001,0.822946
3R,26413001,0.822523
3R,26414001,0.822105
3R,26415001,0.821835
3R,26416001,0.821623
3R,26417001,0.821390
3R,26418001,0.821133
3R,26419001,0.820853
3R,26420001,0.820233
3R,26421001,0.819894
3R,26422001,0.819535
3R,26423001,0.819158
3R,26424001,0.818761
3R,26425001,0.818379
3R,26426001,0.818027
3R,26427001,0.817658
3R,26428001,0.817270
3R,26429001,0.816861
3R,26430001,0.816432
3R,26431001,0.815981
3R,26432001,0.815510
3R,26433001,0.815016
3R,26434001,0.814501
3R,26435001,0.813963
3R,26436001,0.813403
3R,26437001,0.812819
3R,26438001,0.812210
3R,26439001,0.811578
3R,26440001,0.810554
3R,26441001,0.809873
3R,26442001,0.809167
3R,26443001,0.808435
3R,26444001,0.807677
3R,26445001,0.806891
3R,26446001,0.806077
3R,26447001,0.805238
3R,26448001,0.804472
3R,26449001,0.803834
3R,26450001,0.803341
3R,26451001,0.803011
3R,26452001,0.802834
3R,26453001,0.802723
3R,26454001,0.802646
3R,26455001,0.802574
3R,26456001,0.802528
3R,26457001,0.802514
3R,26458001,0.802516
3R,26459001,0.802546
3R,26460001,0.802132
3R,26461001,0.802359
3R,26462001,0.802564
3R,26463001,0.802737
3R,26464001,0.802876
3R,26465001,0.802982
3R,26466001,0.803056
3R,26467001,0.803166
3R,26468001,0.803407
3R,26469001,0.803787
3R,26470001,0.804187
3R,26471001,0.804555
3R,26472001,0.804892
3R,26473001,0.805236
3R,26474001,0.805733
3R,26475001,0.806390
3R,26476001,0.807212
3R,26477001,0.808134
3R,26478001,0.809120
3R,26479001,0.810095
3R,26480001,0.810513
3R,26481001,0.811367
3R,26482001,0.812198
3R,26483001,0.813007
3R,26484001,0.813795
3R,26485001,0.814561
3R,26486001,0.815307
3R,26487001,0.816034
3R,26488001,0.816742
3R,26489001,0.817432
3R,26490001,0.818105
3R,26491001,0.818761
3R,26492001,0.819400
3R,26493001,0.820023
3R,26494001,0.820631
3R,26495001,0.821224
3R,26496001,0.821802
3R,26497001,0.822367
3R,26498001,0.822917
3R,26499001,0.823455
3R,26500001,0.824014
3R,26501001,0.824479
3R,26502001,0.824932
3R,26503001,0.825373
3R,26504001,0.825802
3R,26505001,0.826219
3R,26506001,0.826625
3R,26507001,0.827020
3R,26508001,0.827404
3R,26509001,0.827777
3R,26510001,0.828140
3R,26511001,0.828493
3R,26512001,0.828836
3R,26513001,0.829169
3R,26514001,0.829493
3R,26515001,0.829808
3R,26516001,0.830113
3R,26517001,0.830409
3R,26518001,0.830697
3R,26519001,0.830976
3R,26520001,0.833574
3R,26521001,0.833669
3R,26522001,0.833746
3R,26523001,0.833804
3R,26524001,0.833845
3R,26525001,0.833867
3R,26526001,0.833872
3R,26527001,0.833860
3R,26528001,0.833829
3R,26529001,0.833781
3R,26530001,0.833715
3R,26531001,0.833631
3R,26532001,0.833545
3R,26533001,0.833467
3R,26534001,0.833372
3R,26535001,0.833259
3R,26536001,0.833126
3R,26537001,0.832978
3R,26538001,0.832854
3R,26539001,0.832727
3R,26540001,0.837454
3R,26541001,0.836995
3R,26542001,0.836516
3R,26543001,0.836016
3R,26544001,0.835495
3R,26545001,0.834972
3R,26546001,0.834456
3R,26547001,0.833916
3R,26548001,0.833350
3R,26549001,0.832757
3R,26550001,0.832137
3R,26551001,0.831488
3R,26552001,0.830807
3R,26553001,0.830095
3R,26554001,0.829367
3R,26555001,0.828808
3R,26556001,0.828409
3R,26557001,0.828013
3R,26558001,0.827579
3R,26559001,0.827106
3R,26560001,0.831214
3R,26561001,0.830527
3R,26562001,0.829796
3R,26563001,0.829019
3R,26564001,0.828196
3R,26565001,0.827322
3R,26566001,0.826411
3R,26567001,0.825588
3R,26568001,0.824901
3R,26569001,0.824181
3R,26570001,0.823402
3R,26571001,0.822562
3R,26572001,0.821659
3R,26573001,0.820699
3R,26574001,0.819852
3R,26575001,0.819248
3R,26576001,0.818735
3R,26577001,0.818253
3R,26578001,0.817715
3R,26579001,0.817162
3R,26580001,0.820716
3R,26581001,0.820455
3R,26582001,0.820194
3R,26583001,0.819860
3R,26584001,0.819473
3R,26585001,0.819279
3R,26586001,0.819426
3R,26587001,0.819796
3R,26588001,0.820126
3R,26589001,0.820379
3R,26590001,0.820602
3R,26591001,0.820870
3R,26592001,0.821088
3R,26593001,0.821236
3R,26594001,0.821315
3R,26595001,0.821339
3R,26596001,0.821299
3R,26597001,0.821195
3R,26598001,0.821146
3R,26599001,0.821176
3R,26600001,0.824197
3R,26601001,0.824174
3R,26602001,0.824375
3R,26603001,0.824835
3R,26604001,0.825281
3R,26605001,0.825666
3R,26606001,0.825989
3R,26607001,0.826252
3R,26608001,0.826458
3R,26609001,0.826606
3R,26610001,0.826698
3R,26611001,0.826733
3R,26612001,0.826712
3R,26613001,0.826636
3R,26614001,0.826502
3R,26615001,0.826312
3R,26616001,0.826064
3R,26617001,0.825756
3R,26618001,0.825387
3R,26619001,0.824985
3R,26620001,0.828401
3R,26621001,0.828114
3R,26622001,0.827847
3R,26623001,0.827669
3R,26624001,0.827573
3R,26625001,0.827506
3R,26626001,0.827698
3R,26627001,0.828034
3R,26628001,0.828292
3R,26629001,0.828699
3R,26630001,0.829038
3R,26631001,0.829575
3R,26632001,0.830076
3R,26633001,0.830834
3R,26634001,0.831615
3R,26635001,0.832694
3R,26636001,0.834105
3R,26637001,0.835625
3R,26638001,0.837258
3R,26639001,0.838696
3R,26640001,0.844355
3R,26641001,0.846040
3R,26642001,0.847641
3R,26643001,0.849055
3R,26644001,0.850298
3R,26645001,0.851383
3R,26646001,0.852321
3R,26647001,0.853119
3R,26648001,0.853780
3R,26649001,0.854339
3R,26650001,0.854905
3R,26651001,0.855488
3R,26652001,0.856194
3R,26653001,0.856783
3R,26654001,0.857248
3R,26655001,0.857587
3R,26656001,0.857810
3R,26657001,0.858308
3R,26658001,0.859099
3R,26659001,0.859780
3R,26660001,0.863973
3R,26661001,0.864289
3R,26662001,0.864707
3R,26663001,0.865312
3R,26664001,0.866065
3R,26665001,0.866748
3R,26666001,0.867346
3R,26667001,0.867935
3R,26668001,0.868491
3R,26669001,0.868981
3R,26670001,0.869410
3R,26671001,0.869783
3R,26672001,0.870104
3R,26673001,0.870374
3R,26674001,0.870597
3R,26675001,0.870774
3R,26676001,0.870906
3R,26677001,0.870994
3R,26678001,0.871038
3R,26679001,0.871038
3R,26680001,0.874210
3R,26681001,0.874097
3R,26682001,0.873982
3R,26683001,0.873823
3R,26684001,0.873616
3R,26685001,0.873357
3R,26686001,0.873044
3R,26687001,0.872674
3R,26688001,0.872242
3R,26689001,0.871742
3R,26690001,0.871167
3R,26691001,0.870510
3R,26692001,0.869768
3R,26693001,0.869287
3R,26694001,0.869064
3R,26695001,0.868741
3R,26696001,0.868304
3R,26697001,0.867751
3R,26698001,0.867073
3R,26699001,0.866306
3R,26700001,0.868229
3R,26701001,0.868086
3R,26702001,0.868043
3R,26703001,0.868128
3R,26704001,0.868229
3R,26705001,0.868233
3R,26706001,0.868112
3R,26707001,0.867871
3R,26708001,0.867509
3R,26709001,0.867024
3R,26710001,0.866412
3R,26711001,0.865665
3R,26712001,0.864773
3R,26713001,0.863739
3R,26714001,0.862686
3R,26715001,0.861480
3R,26716001,0.860190
3R,26717001,0.859363
3R,26718001,0.858645
3R,26719001,0.858257
3R,26720001,0.859572
3R,26721001,0.859391
3R,26722001,0.859810
3R,26723001,0.860785
3R,26724001,0.861796
3R,26725001,0.862961
3R,26726001,0.864032
3R,26727001,0.865131
3R,26728001,0.866069
3R,26729001,0.867010
3R,26730001,0.868080
3R,26731001,0.869116
3R,26732001,0.870013
3R,26733001,0.870781
3R,26734001,0.871424
3R,26735001,0.871954
3R,26736001,0.872636
3R,26737001,0.873383
3R,26738001,0.874257
3R,26739001,0.875342
3R,26740001,0.876220
3R,26741001,0.877130
3R,26742001,0.877971
3R,26743001,0.878752
3R,26744001,0.879477
3R,26745001,0.880154
3R,26746001,0.880786
3R,26747001,0.881379
3R,26748001,0.881935
3R,26749001,0.882458
3R,26750001,0.882951
3R,26751001,0.883416
3R,26752001,0.883856
3R,26753001,0.884272
3R,26754001,0.884665
3R,26755001,0.885039
3R,26756001,0.885393
3R,26757001,0.885729
3R,26758001,0.886049
3R,26759001,0.886353
3R,26760001,0.885385
3R,26761001,0.885621
3R,26762001,0.885844
3R,26763001,0.886054
3R,26764001,0.886252
3R,26765001,0.886437
3R,26766001,0.886612
3R,26767001,0.886775
3R,26768001,0.886927
3R,26769001,0.887069
3R,26770001,0.887200
3R,26771001,0.887320
3R,26772001,0.887430
3R,26773001,0.887529
3R,26774001,0.887617
3R,26775001,0.887694
3R,26776001,0.887760
3R,26777001,0.887813
3R,26778001,0.887853
3R,26779001,0.887879
3R,26780001,0.885316
3R,26781001,0.885224
3R,26782001,0.885112
3R,26783001,0.884982
3R,26784001,0.884989
3R,26785001,0.885114
3R,26786001,0.885220
3R,26787001,0.885306
3R,26788001,0.885377
3R,26789001,0.885433
3R,26790001,0.885475
3R,26791001,0.885505
3R,26792001,0.885523
3R,26793001,0.885531
3R,26794001,0.885528
3R,26795001,0.885515
3R,26796001,0.885493
3R,26797001,0.885461
3R,26798001,0.885420
3R,26799001,0.885370
3R,26800001,0.882180
3R,26801001,0.881952
3R,26802001,0.881712
3R,26803001,0.881461
3R,26804001,0.881198
3R,26805001,0.880923
3R,26806001,0.880636
3R,26807001,0.880335
3R,26808001,0.880020
3R,26809001,0.879691
3R,26810001,0.879346
3R,26811001,0.878985
3R,26812001,0.878606
3R,26813001,0.878210
3R,26814001,0.877794
3R,26815001,0.877356
3R,26816001,0.876897
3R,26817001,0.876414
3R,26818001,0.875905
3R,26819001,0.875368
3R,26820001,0.871087
3R,26821001,0.870503
3R,26822001,0.869888
3R,26823001,0.869238
3R,26824001,0.868550
3R,26825001,0.867820
3R,26826001,0.867046
3R,26827001,0.866222
3R,26828001,0.865344
3R,26829001,0.864406
3R,26830001,0.863401
3R,26831001,0.862322
3R,26832001,0.861159
3R,26833001,0.859903
3R,26834001,0.858542
3R,26835001,0.857061
3R,26836001,0.855442
3R,26837001,0.853668
3R,26838001,0.852014
3R,26839001,0.850968
3R,26840001,0.844834
3R,26841001,0.845032
3R,26842001,0.845289
3R,26843001,0.845403
3R,26844001,0.845635
3R,26845001,0.845791
3R,26846001,0.845790
3R,26847001,0.845669
3R,26848001,0.845433
3R,26849001,0.845240
3R,26850001,0.845102
3R,26851001,0.844837
3R,26852001,0.844430
3R,26853001,0.843880
3R,26854001,0.843182
3R,26855001,0.842338
3R,26856001,0.841584
3R,26857001,0.840905
3R,26858001,0.840051
3R,26859001,0.839009
3R,26860001,0.828774
3R,26861001,0.827479
3R,26862001,0.826508
3R,26863001,0.825609
3R,26864001,0.824911
3R,26865001,0.824663
3R,26866001,0.824959
3R,26867001,0.825420
3R,26868001,0.825787
3R,26869001,0.826118
3R,26870001,0.826683
3R,26871001,0.827307
3R,26872001,0.827699
3R,26873001,0.827857
3R,26874001,0.827971
3R,26875001,0.828524
3R,26876001,0.829357
3R,26877001,0.830430
3R,26878001,0.831585
3R,26879001,0.832594
3R,26880001,0.819567
3R,26881001,0.820765
3R,26882001,0.821971
3R,26883001,0.823023
3R,26884001,0.824032
3R,26885001,0.825049
3R,26886001,0.825950
3R,26887001,0.826744
3R,26888001,0.827440
3R,26889001,0.828044
3R,26890001,0.828562
3R,26891001,0.828999
3R,26892001,0.829358
3R,26893001,0.829642
3R,26894001,0.829854
3R,26895001,0.829995
3R,26896001,0.830065
3R,26897001,0.830064
3R,26898001,0.829993
3R,26899001,0.829848
3R,26900001,0.808788
3R,26901001,0.808071
3R,26902001,0.807256
3R,26903001,0.806335
3R,26904001,0.805303
3R,26905001,0.804150
3R,26906001,0.802865
3R,26907001,0.801436
3R,26908001,0.799848
3R,26909001,0.798104
3R,26910001,0.796585
3R,26911001,0.795357
3R,26912001,0.794543
3R,26913001,0.793958
3R,26914001,0.793186
3R,26915001,0.792189
3R,26916001,0.790962
3R,26917001,0.789496
3R,26918001,0.787781
3R,26919001,0.785797
3R,26920001,0.762311
3R,26921001,0.761450
3R,26922001,0.760560
3R,26923001,0.759638
3R,26924001,0.758685
3R,26925001,0.757701
3R,26926001,0.756688
3R,26927001,0.755647
3R,26928001,0.754571
3R,26929001,0.753457
3R,26930001,0.752305
3R,26931001,0.751114
3R,26932001,0.749880
3R,26933001,0.748604
3R,26934001,0.747284
3R,26935001,0.745917
3R,26936001,0.744532
3R,26937001,0.743144
3R,26938001,0.741709
3R,26939001,0.740283
3R,26940001,0.732141
3R,26941001,0.731504
3R,26942001,0.730897
3R,26943001,0.730354
3R,26944001,0.729863
3R,26945001,0.729396
3R,26946001,0.728940
3R,26947001,0.728528
3R,26948001,0.728144
3R,26949001,0.727806
3R,26950001,0.727497
3R,26951001,0.727215
3R,26952001,0.726959
3R,26953001,0.726702
3R,26954001,0.726442
3R,26955001,0.726173
3R,26956001,0.725896
3R,26957001,0.725613
3R,26958001,0.725322
3R,26959001,0.725022
3R,26960001,0.721344
3R,26961001,0.720964
3R,26962001,0.720575
3R,26963001,0.720192
3R,26964001,0.719826
3R,26965001,0.719470
3R,26966001,0.719158
3R,26967001,0.718872
3R,26968001,0.718584
3R,26969001,0.718287
3R,26970001,0.717987
3R,26971001,0.717706
3R,26972001,0.717482
3R,26973001,0.717321
3R,26974001,0.717224
3R,26975001,0.717191
3R,26976001,0.717218
3R,26977001,0.717270
3R,26978001,0.717313
3R,26979001,0.717354
3R,26980001,0.717774
3R,26981001,0.717770
3R,26982001,0.717759
3R,26983001,0.717740
3R,26984001,0.717722
3R,26985001,0.717743
3R,26986001,0.717800
3R,26987001,0.717908
3R,26988001,0.718034
3R,26989001,0.718161
3R,26990001,0.718307
3R,26991001,0.718447
3R,26992001,0.718578
3R,26993001,0.718698
3R,26994001,0.718809
3R,26995001,0.718919
3R,26996001,0.719068
3R,26997001,0.719229
3R,26998001,0.719381
3R,26999001,0.719523
3R,27000001,0.719682
3R,27001001,0.719865
3R,27002001,0.720114
3R,27003001,0.720409
3R,27004001,0.720749
3R,27005001,0.721149
3R,27006001,0.721584
3R,27007001,0.722062
3R,27008001,0.722541
3R,27009001,0.723012
3R,27010001,0.723474
3R,27011001,0.723927
3R,27012001,0.724371
3R,27013001,0.724807
3R,27014001,0.725234
3R,27015001,0.725652
3R,27016001,0.726062
3R,27017001,0.726470
3R,27018001,0.726917
3R,27019001,0.727407
3R,27020001,0.736166
3R,27021001,0.739065
3R,27022001,0.741891
3R,27023001,0.744775
3R,27024001,0.747505
3R,27025001,0.750063
3R,27026001,0.752743
3R,27027001,0.755288
3R,27028001,0.757700
3R,27029001,0.760161
3R,27030001,0.762507
3R,27031001,0.764776
3R,27032001,0.766914
3R,27033001,0.768899
3R,27034001,0.770742
3R,27035001,0.772450
3R,27036001,0.774032
3R,27037001,0.775494
3R,27038001,0.776842
3R,27039001,0.778081
3R,27040001,0.791428
3R,27041001,0.792055
3R,27042001,0.792555
3R,27043001,0.792932
3R,27044001,0.793187
3R,27045001,0.793322
3R,27046001,0.793334
3R,27047001,0.793223
3R,27048001,0.792986
3R,27049001,0.792632
3R,27050001,0.792439
3R,27051001,0.792399
3R,27052001,0.792229
3R,27053001,0.791918
3R,27054001,0.791462
3R,27055001,0.790855
3R,27056001,0.790092
3R,27057001,0.789335
3R,27058001,0.788702
3R,27059001,0.788230
3R,27060001,0.796637
3R,27061001,0.796645
3R,27062001,0.796821
3R,27063001,0.797144
3R,27064001,0.797418
3R,27065001,0.797527
3R,27066001,0.797681
3R,27067001,0.798104
3R,27068001,0.798544
3R,27069001,0.798859
3R,27070001,0.799059
3R,27071001,0.799119
3R,27072001,0.799041
3R,27073001,0.798829
3R,27074001,0.798481
3R,27075001,0.797996
3R,27076001,0.797373
3R,27077001,0.796607
3R,27078001,0.795694
3R,27079001,0.794836
3R,27080001,0.800908
3R,27081001,0.799955
3R,27082001,0.799163
3R,27083001,0.798445
3R,27084001,0.797971
3R,27085001,0.797611
3R,27086001,0.797081
3R,27087001,0.796372
3R,27088001,0.795479
3R,27089001,0.794394
3R,27090001,0.793258
3R,27091001,0.792242
3R,27092001,0.791041
3R,27093001,0.789665
3R,27094001,0.788406
3R,27095001,0.787251
3R,27096001,0.786320
3R,27097001,0.785763
3R,27098001,0.785639
3R,27099001,0.785831
3R,27100001,0.790541
3R,27101001,0.790378
3R,27102001,0.790150
3R,27103001,0.790044
3R,27104001,0.790087
3R,27105001,0.790091
3R,27106001,0.789872
3R,27107001,0.789427
3R,27108001,0.788733
3R,27109001,0.787857
3R,27110001,0.787068
3R,27111001,0.786367
3R,27112001,0.785649
3R,27113001,0.784897
3R,27114001,0.784465
3R,27115001,0.784138
3R,27116001,0.784002
3R,27117001,0.784076
3R,27118001,0.784329
3R,27119001,0.784706
3R,27120001,0.789400
3R,27121001,0.790509
3R,27122001,0.791865
3R,27123001,0.793556
3R,27124001,0.795580
3R,27125001,0.797595
3R,27126001,0.799534
3R,27127001,0.801903
3R,27128001,0.804771
3R,27129001,0.807889
3R,27130001,0.810738
3R,27131001,0.813292
3R,27132001,0.815586
3R,27133001,0.817648
3R,27134001,0.819502
3R,27135001,0.821168
3R,27136001,0.822662
3R,27137001,0.823998
3R,27138001,0.825187
3R,27139001,0.826238
3R,27140001,0.828481
3R,27141001,0.829268
3R,27142001,0.829917
3R,27143001,0.830432
3R,27144001,0.830814
3R,27145001,0.831063
3R,27146001,0.831177
3R,27147001,0.831153
3R,27148001,0.830982
3R,27149001,0.830658
3R,27150001,0.830174
3R,27151001,0.829538
3R,27152001,0.828717
3R,27153001,0.827678
3R,27154001,0.826462
3R,27155001,0.825677
3R,27156001,0.825505
3R,27157001,0.825380
3R,27158001,0.825047
3R,27159001,0.824913
3R,27160001,0.824148
3R,27161001,0.823800
3R,27162001,0.823589
3R,27163001,0.823684
3R,27164001,0.823923
3R,27165001,0.824617
3R,27166001,0.825581
3R,27167001,0.826792
3R,27168001,0.827834
3R,27169001,0.828596
3R,27170001,0.829091
3R,27171001,0.829321
3R,27172001,0.829280
3R,27173001,0.829144
3R,27174001,0.829544
3R,27175001,0.830412
3R,27176001,0.831187
3R,27177001,0.832180
3R,27178001,0.833445
3R,27179001,0.834680
3R,27180001,0.833359
3R,27181001,0.834330
3R,27182001,0.835111
3R,27183001,0.835842
3R,27184001,0.836668
3R,27185001,0.837369
3R,27186001,0.837929
3R,27187001,0.838361
3R,27188001,0.838829
3R,27189001,0.839339
3R,27190001,0.839744
3R,27191001,0.840061
3R,27192001,0.840470
3R,27193001,0.840836
3R,27194001,0.841114
3R,27195001,0.841310
3R,27196001,0.841429
3R,27197001,0.841474
3R,27198001,0.841450
3R,27199001,0.841356
3R,27200001,0.836564
3R,27201001,0.835987
3R,27202001,0.835332
3R,27203001,0.834599
3R,27204001,0.833785
3R,27205001,0.832887
3R,27206001,0.831901
3R,27207001,0.830823
3R,27208001,0.829649
3R,27209001,0.828371
3R,27210001,0.826983
3R,27211001,0.825477
3R,27212001,0.823843
3R,27213001,0.822071
3R,27214001,0.820148
3R,27215001,0.818059
3R,27216001,0.815788
3R,27217001,0.813314
3R,27218001,0.810616
3R,27219001,0.807665
3R,27220001,0.801450
3R,27221001,0.799360
3R,27222001,0.797163
3R,27223001,0.794851
3R,27224001,0.792414
3R,27225001,0.789842
3R,27226001,0.787125
3R,27227001,0.784252
3R,27228001,0.781363
3R,27229001,0.778676
3R,27230001,0.776170
3R,27231001,0.773715
3R,27232001,0.771238
3R,27233001,0.768927
3R,27234001,0.766857
3R,27235001,0.765081
3R,27236001,0.763498
3R,27237001,0.761912
3R,27238001,0.760413
3R,27239001,0.758881
3R,27240001,0.757072
3R,27241001,0.756026
3R,27242001,0.755124
3R,27243001,0.754302
3R,27244001,0.753534
3R,27245001,0.752610
3R,27246001,0.751499
3R,27247001,0.750296
3R,27248001,0.749147
3R,27249001,0.748067
3R,27250001,0.747169
3R,27251001,0.746376
3R,27252001,0.745677
3R,27253001,0.745099
3R,27254001,0.744391
3R,27255001,0.743596
3R,27256001,0.742858
3R,27257001,0.742015
3R,27258001,0.741164
3R,27259001,0.740458
3R,27260001,0.740630
3R,27261001,0.740201
3R,27262001,0.739939
3R,27263001,0.739794
3R,27264001,0.739619
3R,27265001,0.739452
3R,27266001,0.739433
3R,27267001,0.739546
3R,27268001,0.739864
3R,27269001,0.740380
3R,27270001,0.741092
3R,27271001,0.741816
3R,27272001,0.742535
3R,27273001,0.743086
3R,27274001,0.743511
3R,27275001,0.743843
3R,27276001,0.744042
3R,27277001,0.744186
3R,27278001,0.744346
3R,27279001,0.744720
3R,27280001,0.746087
3R,27281001,0.746480
3R,27282001,0.746679
3R,27283001,0.746684
3R,27284001,0.746593
3R,27285001,0.746689
3R,27286001,0.747012
3R,27287001,0.747544
3R,27288001,0.748211
3R,27289001,0.748901
3R,27290001,0.749654
3R,27291001,0.750554
3R,27292001,0.751455
3R,27293001,0.752211
3R,27294001,0.752784
3R,27295001,0.753319
3R,27296001,0.754048
3R,27297001,0.755019
3R,27298001,0.756203
3R,27299001,0.757343
3R,27300001,0.760394
3R,27301001,0.761032
3R,27302001,0.761504
3R,27303001,0.761985
3R,27304001,0.762474
3R,27305001,0.762892
3R,27306001,0.763467
3R,27307001,0.764273
3R,27308001,0.765261
3R,27309001,0.766440
3R,27310001,0.767654
3R,27311001,0.768904
3R,27312001,0.770354
3R,27313001,0.771770
3R,27314001,0.773252
3R,27315001,0.774775
